region;state;time;cases_cum;cases_new;deaths_cum;deaths_new;cases_cum_norm;deaths_cum_norm
Nordeste;Paraíba;2020-07-08;56344.0;1542;1171;26;1402.2454;29.1429
Nordeste;Paraíba;2020-07-09;57614.0;1270;1196;25;1433.8521;29.7651
Nordeste;Paraíba;2020-07-10;59118.0;1504;1229;33;1471.2825;30.5864
Nordeste;Paraíba;2020-07-11;60421.0;1303;1250;21;1503.7106;31.109
Nordeste;Paraíba;2020-07-12;60784.0;363;1284;34;1512.7446;31.9552
Nordeste;Paraíba;2020-07-13;61108.0;324;1302;18;1520.8081;32.4032
Nordeste;Paraíba;2020-07-14;62462.0;1354;1342;40;1554.5054;33.3986
Nordeste;Paraíba;2020-07-15;63939.0;1477;1383;41;1591.2638;34.419
Nordeste;Paraíba;2020-07-16;65423.0;1484;1418;35;1628.1964;35.2901
Nordeste;Paraíba;2020-07-17;66347.0;924;1446;28;1651.1922;35.9869
Nordeste;Paraíba;2020-07-18;66971.0;624;1477;31;1666.7218;36.7584
Nordeste;Paraíba;2020-07-19;67382.0;411;1486;9;1676.9505;36.9824
Nordeste;Paraíba;2020-07-20;67680.0;298;1517;31;1684.3669;37.7539
Nordeste;Paraíba;2020-07-21;68844.0;1164;1558;41;1713.3356;38.7743
Nordeste;Paraíba;2020-07-22;70972.0;2128;1581;23;1766.2956;39.3467
Nordeste;Paraíba;2020-07-23;73104.0;2132;1618;37;1819.3551;40.2675
Nordeste;Paraíba;2020-07-24;74550.0;1446;1653;35;1855.3421;41.1386
Nordeste;Paraíba;2020-07-25;75723.0;1173;1675;22;1884.5348;41.6861
Nordeste;Paraíba;2020-07-26;76153.0;430;1698;23;1895.2363;42.2585
Nordeste;Paraíba;2020-07-27;76693.0;540;1727;29;1908.6754;42.9802
Nordeste;Paraíba;2020-07-28;78175.0;1482;1745;18;1945.5582;43.4282
Nordeste;Paraíba;2020-07-29;79898.0;1723;1766;21;1988.4389;43.9508
Nordeste;Paraíba;2020-07-30;81108.0;1210;1785;19;2018.5524;44.4237
Nordeste;Paraíba;2020-07-31;82794.0;1686;1811;26;2060.5123;45.0708
Nordeste;Paraíba;2020-08-01;83461.0;667;1833;22;2077.112;45.6183
Nordeste;Paraíba;2020-08-02;84008.0;547;1850;17;2090.7254;46.0414
Nordeste;Paraíba;2020-08-03;84211.0;203;1870;20;2095.7775;46.5391
Nordeste;Paraíba;2020-08-04;85760.0;1549;1901;31;2134.3278;47.3106
Nordeste;Paraíba;2020-08-05;87071.0;1311;1922;21;2166.9549;47.8332
Nordeste;Paraíba;2020-08-06;87867.0;796;1945;23;2186.7651;48.4056
Nordeste;Paraíba;2020-08-07;89117.0;1250;1965;20;2217.8741;48.9034
Nordeste;Paraíba;2020-08-08;89893.0;776;1983;18;2237.1866;49.3514
Nordeste;Paraíba;2020-08-09;90082.0;189;2000;17;2241.8903;49.7744
Nordeste;Paraíba;2020-08-10;90366.0;284;2023;23;2248.9583;50.3468
Nordeste;Paraíba;2020-08-11;91819.0;1453;2046;23;2285.1194;50.9192
Nordeste;Paraíba;2020-08-12;92897.0;1078;2071;25;2311.9478;51.5414
Nordeste;Paraíba;2020-08-13;93794.0;897;2092;21;2334.2717;52.0641
Nordeste;Paraíba;2020-08-14;94660.0;866;2113;21;2355.824;52.5867
Nordeste;Paraíba;2020-08-15;95588.0;928;2138;25;2378.9193;53.2089
Nordeste;Paraíba;2020-08-16;96033.0;445;2162;24;2389.9941;53.8062
Nordeste;Paraíba;2020-08-17;96223.0;190;2183;21;2394.7227;54.3288
Nordeste;Paraíba;2020-08-18;97497.0;1274;2203;20;2426.429;54.8265
Nordeste;Paraíba;2020-08-19;98494.0;997;2223;20;2451.2416;55.3243
Nordeste;Paraíba;2020-08-20;99445.0;951;2244;21;2474.9093;55.8469
Nordeste;Paraíba;2020-08-21;100290.0;845;2268;24;2495.939;56.4442
Nordeste;Paraíba;2020-08-22;100970.0;680;2288;20;2512.8623;56.942
Nordeste;Paraíba;2020-08-23;101132.0;162;2308;20;2516.8941;57.4397
Nordeste;Paraíba;2020-08-24;101303.0;171;2330;22;2521.1498;57.9872
Nordeste;Paraíba;2020-08-25;102208.0;905;2350;20;2543.6727;58.485
Nordeste;Paraíba;2020-08-26;103213.0;1005;2371;21;2568.6844;59.0076
Nordeste;Paraíba;2020-08-27;104096.0;883;2388;17;2590.6598;59.4307
Nordeste;Paraíba;2020-08-28;104803.0;707;2404;16;2608.255;59.8289
Nordeste;Paraíba;2020-08-29;105531.0;728;2420;16;2626.3729;60.2271
Nordeste;Paraíba;2020-08-30;105661.0;130;2435;15;2629.6083;60.6004
Nordeste;Paraíba;2020-08-31;105778.0;117;2450;15;2632.5201;60.9737
Nordeste;Paraíba;2020-09-01;106605.0;827;2465;15;2653.1018;61.347
Nordeste;Paraíba;2020-09-02;107384.0;779;2483;18;2672.4889;61.795
Nordeste;Paraíba;2020-09-03;108182.0;798;2501;18;2692.3489;62.2429
Nordeste;Paraíba;2020-09-04;108925.0;743;2517;16;2710.8402;62.6411
Nordeste;Paraíba;2020-09-05;109530.0;605;2529;12;2725.8969;62.9398
Nordeste;Paraíba;2020-09-06;109673.0;143;2543;14;2729.4558;63.2882
Nordeste;Paraíba;2020-09-07;109706.0;33;2550;7;2730.2771;63.4624
Nordeste;Paraíba;2020-09-08;109860.0;154;2563;13;2734.1097;63.7859
Nordeste;Paraíba;2020-09-09;110727.0;867;2578;15;2755.6869;64.1592
Nordeste;Paraíba;2020-09-10;111495.0;768;2590;12;2774.8003;64.4579
Nordeste;Paraíba;2020-09-11;112018.0;523;2604;14;2787.8163;64.8063
Nordeste;Paraíba;2020-09-12;112706.0;688;2616;12;2804.9387;65.105
Nordeste;Paraíba;2020-09-13;112961.0;255;2627;11;2811.285;65.3787
Nordeste;Paraíba;2020-09-14;113163.0;202;2639;12;2816.3122;65.6774
Nordeste;Paraíba;2020-09-15;113903.0;740;2649;10;2834.7287;65.9262
Nordeste;Paraíba;2020-09-16;114582.0;679;2659;10;2851.6271;66.1751
Nordeste;Paraíba;2020-09-17;115359.0;777;2670;11;2870.9645;66.4489
Nordeste;Paraíba;2020-09-18;115966.0;607;2684;14;2886.071;66.7973
Nordeste;Paraíba;2020-09-19;116588.0;622;2695;11;2901.5509;67.0711
Nordeste;Paraíba;2020-09-20;116736.0;148;2707;12;2905.2342;67.3697
Nordeste;Paraíba;2020-09-21;116879.0;143;2719;12;2908.7931;67.6683
Nordeste;Paraíba;2020-09-22;117495.0;616;2729;10;2924.1236;67.9172
Nordeste;Paraíba;2020-09-23;118048.0;553;2741;12;2937.8862;68.2159
Nordeste;Paraíba;2020-09-24;118567.0;519;2762;21;2950.8027;68.7385
Nordeste;Paraíba;2020-09-25;119134.0;567;2778;16;2964.9138;69.1367
Nordeste;Paraíba;2020-09-26;119731.0;597;2788;10;2979.7714;69.3856
Nordeste;Paraíba;2020-09-27;119783.0;52;2797;9;2981.0656;69.6095
Nordeste;Paraíba;2020-09-28;119987.0;204;2804;7;2986.1425;69.7838
Nordeste;Paraíba;2020-09-29;120654.0;667;2816;12;3002.7423;70.0824
Nordeste;Paraíba;2020-09-30;121267.0;613;2824;8;3017.9982;70.2815
Nordeste;Paraíba;2020-10-01;121809.0;542;2835;11;3031.4871;70.5553
Nordeste;Paraíba;2020-10-02;122273.0;464;2842;7;3043.0347;70.7295
Nordeste;Paraíba;2020-10-03;122681.0;408;2846;4;3053.1887;70.829
Nordeste;Paraíba;2020-10-04;122713.0;32;2851;5;3053.9851;70.9535
Nordeste;Paraíba;2020-10-05;122890.0;177;2861;10;3058.3901;71.2023
Nordeste;Paraíba;2020-10-06;123564.0;674;2872;11;3075.1641;71.4761
Nordeste;Paraíba;2020-10-07;124315.0;751;2884;12;3093.8544;71.7747
Nordeste;Paraíba;2020-10-08;124749.0;434;2894;10;3104.6555;72.0236
Nordeste;Paraíba;2020-10-09;125285.0;536;2904;10;3117.995;72.2725
Nordeste;Paraíba;2020-10-10;125713.0;428;2914;10;3128.6468;72.5214
Nordeste;Paraíba;2020-10-11;125877.0;164;2922;8;3132.7283;72.7204
Nordeste;Paraíba;2020-10-12;125933.0;56;2930;8;3134.1219;72.9195
Nordeste;Paraíba;2020-10-13;126073.0;140;2944;14;3137.6062;73.268
Nordeste;Paraíba;2020-10-14;126791.0;718;2958;14;3155.4752;73.6164
Nordeste;Paraíba;2020-10-15;127456.0;665;2970;12;3172.0252;73.915
Nordeste;Paraíba;2020-10-16;128032.0;576;2977;7;3186.3602;74.0892
Nordeste;Paraíba;2020-10-17;128416.0;384;2985;8;3195.9169;74.2883
Nordeste;Paraíba;2020-10-18;128435.0;19;2993;8;3196.3898;74.4874
Nordeste;Paraíba;2020-10-19;128549.0;114;3001;8;3199.2269;74.6865
Nordeste;Paraíba;2020-10-20;129045.0;496;3010;9;3211.571;74.9105
Nordeste;Paraíba;2020-10-21;129414.0;369;3020;10;3220.7543;75.1594
Nordeste;Paraíba;2020-10-22;129731.0;317;3029;9;3228.6436;75.3834
Nordeste;Paraíba;2020-10-23;130225.0;494;3038;9;3240.9379;75.6074
Nordeste;Paraíba;2020-10-24;130658.0;433;3047;9;3251.714;75.8314
Nordeste;Paraíba;2020-10-25;130781.0;123;3054;7;3254.7752;76.0056
Nordeste;Paraíba;2020-10-26;130916.0;135;3062;8;3258.1349;76.2047
Nordeste;Paraíba;2020-10-27;131435.0;519;3070;8;3271.0514;76.4038
Nordeste;Paraíba;2020-10-28;131979.0;544;3076;6;3284.5901;76.5531
Nordeste;Paraíba;2020-10-29;132231.0;252;3083;7;3290.8616;76.7273
Nordeste;Paraíba;2020-10-30;132730.0;499;3091;8;3303.2804;76.9264
Nordeste;Paraíba;2020-10-31;133149.0;419;3101;10;3313.7081;77.1753
Nordeste;Paraíba;2020-11-01;133220.0;71;3107;6;3315.4751;77.3246
Nordeste;Paraíba;2020-11-02;133286.0;66;3108;1;3317.1177;77.3495
Nordeste;Paraíba;2020-11-03;133379.0;93;3119;11;3319.4322;77.6232
Nordeste;Paraíba;2020-11-04;133958.0;579;3130;11;3333.8419;77.897
Nordeste;Paraíba;2020-11-05;134297.0;339;3138;8;3342.2786;78.0961
Nordeste;Paraíba;2020-11-06;134837.0;540;3146;8;3355.7177;78.2952
Nordeste;Paraíba;2020-11-07;135325.0;488;3150;4;3367.8627;78.3947
Nordeste;Paraíba;2020-11-08;135517.0;192;3154;4;3372.641;78.4943
Nordeste;Paraíba;2020-11-09;135604.0;87;3160;6;3374.8062;78.6436
Nordeste;Paraíba;2020-11-10;136029.0;425;3166;6;3385.3833;78.7929
Nordeste;Paraíba;2020-11-11;136637.0;608;3178;12;3400.5147;79.0916
Nordeste;Paraíba;2020-11-12;137474.0;837;3187;9;3421.3453;79.3156
Nordeste;Paraíba;2020-11-13;137942.0;468;3193;6;3432.9925;79.4649
Nordeste;Paraíba;2020-11-14;138464.0;522;3199;6;3445.9837;79.6142
Nordeste;Paraíba;2020-11-15;138546.0;82;3204;5;3448.0244;79.7386
Nordeste;Paraíba;2020-11-16;139168.0;622;3211;7;3463.5043;79.9129
Nordeste;Paraíba;2020-11-17;139776.0;608;3216;5;3478.6357;80.0373
Nordeste;Paraíba;2020-11-18;140355.0;579;3223;7;3493.0454;80.2115
Nordeste;Paraíba;2020-11-19;140982.0;627;3232;9;3508.6497;80.4355
Nordeste;Paraíba;2020-11-20;141615.0;633;3236;4;3524.4033;80.535
Nordeste;Paraíba;2020-11-21;142265.0;650;3244;8;3540.58;80.7341
Nordeste;Paraíba;2020-11-22;142457.0;192;3248;4;3545.3583;80.8337
Nordeste;Paraíba;2020-11-23;142588.0;131;3256;8;3548.6185;81.0328
Nordeste;Paraíba;2020-11-24;142898.0;310;3261;5;3556.3336;81.1572
Nordeste;Paraíba;2020-11-25;143615.0;717;3268;7;3574.1777;81.3314
Nordeste;Paraíba;2020-11-26;144378.0;763;3276;8;3593.1667;81.5305
Nordeste;Paraíba;2020-11-27;144741.0;363;3283;7;3602.2007;81.7047
Nordeste;Paraíba;2020-11-28;145110.0;369;3288;5;3611.3841;81.8292
Nordeste;Paraíba;2020-11-29;145212.0;102;3292;4;3613.9226;81.9287
Nordeste;Paraíba;2020-11-30;145253.0;41;3295;3;3614.943;82.0034
Nordeste;Paraíba;2020-12-01;145794.0;541;3305;10;3628.407;82.2523
Nordeste;Paraíba;2020-12-02;146528.0;734;3316;11;3646.6742;82.526
Nordeste;Paraíba;2020-12-03;147274.0;746;3326;10;3665.24;82.7749
Nordeste;Paraíba;2020-12-04;148003.0;729;3338;12;3683.3828;83.0735
Nordeste;Paraíba;2020-12-05;148712.0;709;3345;7;3701.0279;83.2477
Nordeste;Paraíba;2020-12-06;149385.0;673;3359;14;3717.777;83.5962
Nordeste;Paraíba;2020-12-07;149989.0;604;3367;8;3732.8088;83.7953
Nordeste;Paraíba;2020-12-08;150575.0;586;3380;13;3747.3928;84.1188
Nordeste;Paraíba;2020-12-09;151312.0;737;3391;11;3765.7346;84.3926
Nordeste;Paraíba;2020-12-10;152073.0;761;3407;16;3784.6738;84.7907
Nordeste;Paraíba;2020-12-11;152962.0;889;3420;13;3806.7985;85.1143
Nordeste;Paraíba;2020-12-12;153556.0;594;3430;10;3821.5815;85.3632
Nordeste;Paraíba;2020-12-13;153649.0;93;3439;9;3823.8961;85.5871
Nordeste;Paraíba;2020-12-14;153917.0;268;3452;13;3830.5658;85.9107
Nordeste;Paraíba;2020-12-15;154734.0;817;3469;17;3850.8987;86.3338
Nordeste;Paraíba;2020-12-16;156122.0;1388;3487;18;3885.4421;86.7817
Nordeste;Paraíba;2020-12-17;157396.0;1274;3507;20;3917.1485;87.2795
Nordeste;Paraíba;2020-12-18;158449.0;1053;3523;16;3943.3547;87.6777
Nordeste;Paraíba;2020-12-19;159109.0;660;3529;6;3959.7803;87.827
Nordeste;Paraíba;2020-12-20;159436.0;327;3539;10;3967.9184;88.0759
Nordeste;Paraíba;2020-12-21;159639.0;203;3552;13;3972.9705;88.3994
Nordeste;Paraíba;2020-12-22;160611.0;972;3563;11;3997.1609;88.6732
Nordeste;Paraíba;2020-12-23;161539.0;928;3573;10;4020.2562;88.922
Nordeste;Paraíba;2020-12-24;162149.0;610;3582;9;4035.4374;89.146
Nordeste;Paraíba;2020-12-25;162380.0;231;3592;10;4041.1864;89.3949
Nordeste;Paraíba;2020-12-26;163107.0;727;3604;12;4059.2794;89.6935
Nordeste;Paraíba;2020-12-27;163415.0;308;3619;15;4066.9446;90.0668
Nordeste;Paraíba;2020-12-28;163993.0;578;3635;16;4081.3294;90.465
Nordeste;Paraíba;2020-12-29;164416.0;423;3647;12;4091.8567;90.7637
